	Unnamed: 0	TGrepID	Question	Every	A	The	Other	Wh	ModalPresent	PrecedingContext
21	33	164882:4	how do you think that, uh, the viewpoints differ 	0.4647368421052631	0.4073684210526316	0.1084210526315789	0.0194736842105263	how	0	uh, i agree with you, too, on the, uh, uh, the cable channel, c n n and headline news.uh, i'm not too satisfied with our local newspaper uh, which  is why i rely on shortwave and, and then the cable, cable, c n n  uh, interested in the, in the shortwave aspect of it.uh, how do you find that the, the coverage from other places in the world, uh, compares with the american coverage of, 
22	15	8878:4	what  are some of your things  you like  to do 	0.5311111111111112	0.1916666666666666	0.1183333333333333	0.1588888888888889	what	0	as you know, i think  it's more like the mess  you make  isn't it  don't have  to worry about  cleaning it up.yeah,because it's, it's out there.you know i don't have  to worry about  getting stuff on the carpet except when i track in saw dust  the wife gets kind of aggravated about that,but then, i get the opportunity  to vacuum,so i guess  i get some of both. 
23	791	167133:4	why should an individual just because it's, just because the state can't really find out about it, be able  to avoid  paying sales tax 	0.0652380952380952	0.3028571428571429	0.5185714285714286	0.1133333333333333	why	1	you are legal in, in your circumvention of that law. what, what if you're not doing it in order  to circumvent the law though?i mean what if you don't even realize that you're subject to  paying, uh, income tax on something that you purchase  mail order?really, i, i, i don't think  that's a valid argument.i think that most people are quite aware  they're not paying that six percent sales tax.um, s-, s-, naturally some, some things you just can't find  in your local k-mart or, or, uh, bryn mawr stereo dealer.uh, but th-, th-, th-, then why  not pay, pay the sales tax  mumblex.corporations have  to  
24	892	160687:44	what do you, what, what do you find  interesting	0.3638095238095238	0.3833333333333333	0.2509523809523809	0.0019047619047618	what	0	yeah,actually, y-, you mention newsweek, i, i, i do like, uh, u s news and world report.i don't get  to read it as much as i like,but that's, i think  that's a good magazine.yeah,i think  they're about the same. i, you know, they, they certainly have a very similar, uh, charter at least in my mind.and, uh, uh, what, what kind of, uh, what kind of news  normally interests you, i mean  versus what do you find  boring?
25	923	84674:4	how can you even think like that 	0.0073684210526315	0.1936842105263157	0.1142105263157894	0.6847368421052632	how	1	so they, they picked on this kid who  was like new in town.uh-huh.and they were like, well, no one was going  to miss him anyway, you know,and it like,oh, god.ugh, that is horrible. 
26	897	11493:7	oh how does he do serious 	0.0371428571428571	0.2266666666666667	0.5442857142857144	0.1914285714285714	how	0	and it was just so realistic.the way, you know,  you have  to just keep  reminding yourself that he's an actor  does, uh, is robby, robin williams  he have a funny part in it?no,it was very serious, very se-, 
27	872	50920:4	what  was the reason why somebody was trying  to find out all that stuff 	0.1523809523809524	0.1728571428571428	0.6671428571428573	0.0076190476190476	what	0	well, on this subject of invasion of privacy,yes,it  very easy for anybody  to find out about you.your,well, i don't really like that very much.yeah,uh, the special on channel thirteen that  was broadcast  i think  last week or so ago, it detailed how this one person went about  finding out this particular pers-, from this particular person his home mortgage, how much he pays  for it, what his payments are  uh, his, uh, social security number, driver's license, any kind of records  he may have  uh, their credit card and the status of their credit  
28	307	174199:33	so, uh, what are your, what are your thoughts on the subject  there?	0.287	0.289	0.1954999999999999	0.2285	what	0	good.uh, i guess  the topic is trial by jury and how we should change that  or how we would change it  i'm ready whenever you are   
29	223	126374:8	but, what do i know  right?.	0.0721052631578947	0.0731578947368421	0.0768421052631578	0.7778947368421052	what	0	it seems to me  we are,it  would be to our benefit  to strengthen that country. right on our borders.uh-huh,uh-huh.uh-huh. 
30	682	130644:22	oh, g-, where  have i gone  that  anywhere.	0.4505555555555555	0.14	0.1516666666666666	0.2577777777777778	where	0	okay.well, uh, well,i'm wanting  to go there.where have you gone  first? 
31	909	17790:13	and, uh, what is the other one called  	0.0042105263157894	0.0689473684210526	0.8563157894736841	0.0705263157894736	what	0	sweating to the oldies.right. i, ev-, every now and then i'll watch e s p n,i get cable on t v,uh-huh.and they have, uh, a couple of shows called  basic training, 
32	812	96432:36	so, uh, uh, how about, what in particular would you think that, uh, women still, other than the work place, where women still are being, uh, oh, you know, mumblex found  wanting, you know, or not re-, as highly  regarded  as men would be   	0.2366666666666667	0.0642857142857143	0.2323809523809523	0.4666666666666667	what	1	yeah.not for a long time anyway.no,probably not.huh-uh. 
33	380	94501:25	and what do you, what would you do   to fix the school systems?	0.4468421052631579	0.3089473684210527	0.2442105263157895	1.1686558153949e-17	what	1	and that may be passed  on down to the kid as well,and, uh, maybe they pick up on that.yeah.and then from the other aspect, um, maybe the, uh, school itself has, has, has more emphasis on, uh,  trying  to do a good job because the classes may be smaller, uh,they may be able  to, to give the resources that  needed   to, uh, to do a good job.yeah,i mean, 
34	508	15369:10	and then what else did i have 	0.3177777777777778	0.2388888888888888	0.36	0.0833333333333333	what	0	oh, how funny.yeah.mumblex so we talked about the cowboys a little bit.and, i'm out here in phoenix,so we talked about phoe-, cardinals.uh-huh. and, so, so that one was all right. 
35	172	163193:9	well, how would you go about  changing it 	0.4423809523809524	0.3704761904761905	0.1138095238095238	0.0733333333333333	how	1	yeah.so where do you think  they target their efforts  true.you d-,they target their efforts toward the citizens not the criminals. 
36	899	115892:4	what do you think  about robin hood?	0.0638095238095238	0.1938095238095238	0.3847619047619047	0.3576190476190476	what	0	right,that's very true. what, what state do you live in  
37	435	36924:4	how do you feel  about it?	0.11	0.1964999999999999	0.4375	0.256	how	0	i wanted  to get one right on the water.mumblexwe had an electrical storm too,and it was really, it  was neat  sitting there watching it,i mean, it was raining,when we called mumblex home  everybody said, oh, we were worried about you in that storm...okay,this topic is, is russia a threat to our security?i think  they are more of a threat to their own people at this day and time. 
38	457	173812:5	what  do you feel that your kids are getting  in the parochial schools that they wouldn't get  in a, the public school system?	0.6226315789473684	0.1626315789473684	0.2115789473684211	0.0026315789473684	what	1	uh, i guess, uh, i think  they've lost their compassand, uh, i'm not sure  they know exactly what, uh, uh, public education supposed  to be for  anymore.but, uh, i voted with my feetand, uh, my kids go to parochial school.uh-huh.so, uh, 
39	354	25144:43	and if we can't take it and use it easily, well, how can you put that on, like, elderly people and you know, just people that  maybe just aren't blessed with as, as much sharpness and ment-, mental acuity 	0.075	0.153	0.1369999999999999	0.6345	how	1	really.or i don't know how much of the you know,yeah.but a large percentage probably over half of the rest of the population they don't have any college probably much at allabsolutely. 
40	210	28071:4	what will you,	0.0289473684210526	0.1636842105263158	0.481578947368421	0.3257894736842105	what	1	yeah,and so it was,in my case, i just, uh, decided that, as long as my kids were little, i would be better off at home with them, instead of  driving myself crazy  trying  to do everything at once.uh-huh.so you figure  one of these days you're going  to go back to  being an engineer?is that what you're saying  actually i've found out that i'm not going  to go back to  being an engineer. 
41	861	34507:10	oh gosh what was the last comedy  we saw  	0.0228571428571428	0.1271428571428571	0.8423809523809525	0.0076190476190476	what	0	oh, no,no. do you take her, or do you go to a lot of comedy movies or to,yeah,yeah.what was the last comedy  you saw   
42	502	33964:9	uh, how do you feel about it 	0.0872222222222222	0.1738888888888888	0.5327777777777777	0.2061111111111111	how	0	well, i don't know. i've, i've had mixed emotions  i guess   when i listen to, uh, the radio and, and watch t v  about the different, uh, things that  are happening.uh, i'm against itbut on the same token, uh, i went out and purchased a gun just because i wanted the right  to do that.ye-,so i, i have a rifle in the house.uh, the ammunition is probably so old  i'm afraid  to use it.but, uh, i bought it for target practicing and, uh, and also because i wanted a weapon. 
43	762	43500:14	you know, what's the significance of the apes  you know.	0.1394736842105263	0.1668421052631579	0.3668421052631578	0.3268421052631579	what	0	there's just things,all  you can do  is  put it in words.you can't put it in pictures.yeah.yeah.you know, a lot of that stuff that  was going on in the film, you co-, say what is this  
44	723	175727:4	what  happened, uh,	0.1571428571428571	0.1604761904761905	0.379047619047619	0.3033333333333333	what	0	but if the pers-, has, you know, their social s-, her social security number, i'd be real concerned that they, uh, that she's not, uh, blacklist  on, uh, tel-, what is it  it's  telecredit or something?yeah.uh, because she won't be able  to cash checks because most places verify through there.she probably won't be ab-, able  to open a checking account or anything without a lot of hassle.yeah.well, we got it cleared  up eventually. 
45	199	169557:38	uh, so, uh, how do you, how do you feel 	0.0627272727272727	0.1622727272727272	0.4990909090909091	0.2759090909090909	how	0	i say  they, uh,probably the best things   to do  is, is  tie them with a rope and throw them in the waterif they sink they're innocent right.i see. a a good, a good southern solution.yeah. 
46	558	109109:4	where do you live 	0.0705263157894736	0.0878947368421052	0.8368421052631579	0.0047368421052631	where	0	i don't know,i have one woman, one mother that i know   is home,but she also has ten children. what, what grade do you teach  seven and eight.six, seven and eight.i've got a chi-, uh, 
47	370	95676:26	if people will pay two hundred then why  charge ten 	0.1778947368421052	0.2094736842105263	0.4178947368421052	0.1947368421052631	why	1	and that's really crazy,cause that's about thirty years ago.really.oh, that is, that is really, really something.oh. but, of course, it's just what the market will bear  true. 
48	536	122929:4	how would you achieve that 	0.2763157894736842	0.2452631578947368	0.4784210526315789	0.0	how	1	yes.uh-huh.uh, we need  to elect people that  are more, uh,or...i'm not sure how you would ach-, 
49	191	37892:21	and now, you know, what do we have  now.	0.115	0.3	0.3318181818181818	0.2531818181818182	what	0	now, that's, that's just unbelievable to me, you know.i can't believe that.i mean when i was in junior high and high school  that never happened.you never heard about that.well yeah, we didn't, we didn't even think about it, you know.no. 
50	633	91625:9	and then where do you meet 	0.0157894736842105	0.0363157894736842	0.8947368421052632	0.0526315789473684	where	0	the first sunday in october, the jordan family gets together.oh, that's good.and all of the descendants of the civil war, i mean, yeah, the civil war veterans come together,and they come as far away from california,and there's usually oh, between a hundred and fifty and two hundred and fifty people. 
51	443	38489:4	what do you like  to read 	0.271	0.5615	0.1405	0.027	what	0	yeah,i read quite a bit, probably don't read as much as i would like  to  don't read as much as i would like  to  either. i'm, i'm a single mom,but i have always loved reading.uh-huh. 
52	845	177221:9	so, how do you feel 	0.0719047619047619	0.2109523809523809	0.5457142857142857	0.1714285714285714	how	0	yeah.and i know that there are a lot of foreigners, uh, here, you know, doing my line of work.uh-huh.and, of course, i'm not perfectly happy about  not having a job.right. 
53	129	174466:4	what do you do now 	0.085	0.0709090909090909	0.6827272727272727	0.1613636363636363	what	0	 i've al-, i've always, uh, w-, wanted very much, uh,  to, uh, be somehow involved in all that. and, uh, to, uh, meet and, and to see, see it actually happen.uh-huh.of course, i've really wanted  to actually manage  to get into space someday.uh-huh.but, uh, that seems rather unlikely at this point, unfortunately. 
54	434	171230:19	i mean our kids, where would they be  without nintendo and, you know, their t v shows	0.0319999999999999	0.0795	0.108	0.7805	where	1	uh-huh.so that's good.that's an interesting point.but i just think  our, our family lives have changed drastically.and i think  that's ju-,of course a part of it is technology. 
55	44	158655:7	well what do you feel  about the, um, present situation in the mideast?	0.2289473684210526	0.2952631578947368	0.3884210526315789	0.0873684210526315	what	0	uh, i can't remember what they call it  actuallybut y-, you just stand them in front of a clockand, you know, it has a second-hand that  goes around.uh-huh.and they have  to stand there, 
56	708	36029:5	what should they get  in return	0.3095238095238095	0.3719047619047619	0.29	0.0285714285714285	what	1	i mean, there's got  to be a different way.there's got  to be a better way.but it'll never happen.i mean, these these people out here getting that money are big voting blocks.yeah.yeah.what  would happen if the mumblex required young people to do service to the country, , i wonder 
57	396	105343:14	and, uh, what else do i want 	0.6176190476190476	0.1333333333333333	0.1742857142857143	0.0747619047619047	what	0	but maybe something like a nissan sentra. or something like that, uh,uh-huh.something  my husband,and, of course, it has  to have air-conditioning.oh, absolutely,air-conditioning and a radio, uh, a m, f m and a cassette player 
58	180	24078:27	well, the first thing, uh, what do you think  you would offer  as far as, uh, information about  selecting a school?	0.4259090909090909	0.2554545454545454	0.2154545454545454	0.1031818181818181	what	1	all right. thank you.okay.bye-bye.bye-bye.okay, um, 
59	82	105100:4	where is your favorite place   to go  	0.0457142857142857	0.1871428571428571	0.7223809523809523	0.0447619047619047	where	0	you need somebody   to kind of tell you what  to do  just from what i've seen  you just kind of work your way up to it and turn around real quick, you know. grab the rope behind you and then just let  go real quick and let it whip you around.uh-huh.but, uh, i don't know,maybe someday i'll, i'll get back to that as, after the kids are up and grown and the monies  are there   to get away for times on end, weekend or something  my son, 
60	901	124922:16	what, what can you.	0.0828571428571428	0.3228571428571428	0.0847619047619047	0.5095238095238095	what	1	so, i don't know, just, uh, writing checks is just as easy i guess   true,that's true, but. so, i guess, uh,  we've kind of exhausted this, uh, topic.yeah,well, really, 
61	810	13335:49	where in the world did they get my address 	0.11	0.1114285714285714	0.5633333333333334	0.2152380952380952	where	0	 being a professional and, of course, you probably belong to one or more professional organizations,and that is that some of the organizations sell their mailing lists which i think   is a, is an invasion of privacy.uh-huh.i agree.yes, i get some of these things  in the mail that i wonder,  or where did they get my name  
62	707	130597:14	and, uh, what else are you planning  to do  if anything?	0.3557142857142857	0.4747619047619047	0.1414285714285714	0.0280952380952381	what	0	a what?cooking class, you know,french cooking.oh, great.yeah. 
63	869	16417:9	well, how did you get a recipe for pudding on your own 	0.0523809523809523	0.2361904761904762	0.709047619047619	0.0023809523809523	how	0	that's really interesting,i've never heard of anybody making their own pudding beforethat's really neat.well, i used  to make the regular pudding, the chocolate and put it in the pie shelland if it would sit in the refrigerator for a day, where you cut the pie  it would soak into the pie shelland it was like red,and i'm like, oh, this is kind of groedy. 
64	288	92536:4	who  has time?	0.2080952380952381	0.2247619047619047	0.0523809523809523	0.5147619047619048	who	0	or i may be working around in the room somehow,but i don't, i don't ever just sit and, i, that's something that  comes from your old age, you know.no,i don't sit.idle hands are the devil's workshop.i know. 
65	2	174853:7	so how do you feel  about it?	0.2688888888888889	0.0494444444444444	0.4505555555555555	0.2311111111111111	how	0	so.yeah.or death before the firing squad or whatever.yeah.so, i think  about the only one is, uh, rape, 
66	774	146142:6	or how did you make a quilt 	0.0805263157894736	0.0463157894736842	0.7526315789473684	0.1205263157894736	how	0	um, i crocheted an afghan for our bed.that's the only thing, and, and i did a quilt, let's see,i've done a quilt for our babyand i've done a quilt for our bed,but i mean,did you embroidery the pattern and then quilt it yourself, 
67	369	23105:4	how are we doing in recycling 	0.2199999999999999	0.0305263157894736	0.2563157894736842	0.4931578947368422	how	0	and i guess  we'd better get back to work, huh.okay.all right.bye-bye.bye.so what do you think  about it? 
68	520	11988:14	i mean, what do you think  we can, uh, i guess  as individuals or as a group, do  about, uh, air pollution?.	0.5010526315789473	0.3626315789473684	0.1063157894736842	0.03	what	1	uh, natural disease,yeah,so it's, it's less than clear.like i said, i don't remember the article that well.yeah,yeah.but, um, i don't know, 
69	610	113068:16	what, what do you think  about them?	0.35	0.1536842105263157	0.2410526315789474	0.2552631578947368	what	0	even when they were losing pitifully  you know, people still support them.we drive by some houses  everyday that  have big signs,we love the cowbo-,so do you have an opinion on credit cards?um, i do.you do? 
70	345	4094:16	what, what do you do 	0.1135	0.1355	0.5755000000000001	0.1755	what	0	i know.well i, i, i'm not much of a television watcher. i, i read as i said, and, uh, quite a bit.uh-huh.i read about two or three novels a week, in addition to all the technical stuff.yeah. 
71	132	23104:7	so what do you think  about it?	0.0768181818181818	0.0831818181818181	0.5581818181818181	0.2818181818181818	what	0	and i guess  we'd better get back to work, huh.okay.all right.bye-bye.bye. 
72	239	65645:4	what  would be the first thing  you'd cut 	0.0510526315789473	0.1178947368421052	0.8310526315789474	0.0	what	1	yeah. i get in to, even when i don't like the sport so much  i get interested in the history of sports franchises,anyway, what are your, what are your first comments on that subject  my first comments on the budget.i would say  there has,what would you start  cutting  f-, 
73	922	24957:4	where's the money supposed  to come from 	0.2389473684210526	0.1884210526315789	0.3894736842105263	0.1831578947368421	where	0	her first grader,i don't see where she's going  to have much time for them  i don't know.it's just like,i guess  you just have  to wonder,is it up to the,is it, you know, who, who  supposed  to make the change, the, the state, the govern-, the federal government, you know, 
74	382	122174:4	what did you think  of that one?	0.1026315789473684	0.2757894736842106	0.3957894736842105	0.2257894736842105	what	0	what have you seen  recently?.well, maybe you, uh, you have seen dances with wolves.yes.okay.yes. 
75	309	68547:4	where all you guys go 	0.415	0.3279999999999999	0.2545	0.0025	where	0	quite frequently.uh, i wish  we did.well, we retired earlyoh, okay.so, we're, we take trips pretty often. 
76	458	67825:10	why  stop at children 	0.2742105263157894	0.2647368421052631	0.3531578947368421	0.1078947368421052	why	0	i agree.but i think  it ought  to be expanded   to include children. i, i think  they're, they have they're working on, uh, something in austin now,uh-huh.and i'm not sure what it is  just remember  seeing a, uh, kind of a synopsis of it.uh-huh. well, ?
77	936	18367:4	how do you put trees in there 	0.1605263157894737	0.3210526315789474	0.5184210526315789	0.0	how	0	golly.but, uh, is it, is it limestone under, underneath?yeah,it is  it's, it's solid limestone. 
78	134	131083:4	what changes do you feel   have happened?	0.649090909090909	0.1068181818181818	0.1368181818181818	0.1072727272727272	what	0	oh, no. i, i, i found a lot of things,but,we're set.okay. 
79	164	174836:27	what  is it, what  the policy  now with treason?	0.0547619047619047	0.0671428571428571	0.7738095238095238	0.1042857142857142	what	0	and then you have like two,you have these people who  are serial killers that  didn't even get the death sentence back when ever you know.uh-huh.yeah.i don't know. i, i'm trying  to think about other crimes that  would warrant it.uh, i guess, 
80	13	87947:4	what did you think  about dances with wolves when you saw it 	0.11	0.2038888888888889	0.4566666666666667	0.2288888888888889	what	0	yeah,so.mumblex she's smart at what she does  knows how  to do that  knows how  to twist this around  
81	798	60430:4	who  knows.	0.0528571428571428	0.108095238095238	0.0585714285714285	0.7804761904761905	who	0	 and, and i'm getting rather good at  reading want ads.uh-huh.yeah, it, it, wh-, what kind of time frame is it, uh, looking  for the, uh, different shifts up there?i, 
82	944	5622:4	how do you like it out there 	0.1752631578947368	0.2326315789473684	0.2199999999999999	0.371578947368421	how	0	really.i'm doing my masters in, in computer science and computer engineering.yeah?where at  north carolina state university.hey. 
83	545	131468:4	how did they end up so far away 	0.1484210526315789	0.2036842105263157	0.3642105263157895	0.2836842105263157	how	0	uh, you know, well, we're talking like north texas.uh-huh.and then, one is in vermont, uh, montpe-, mont-, montpelier montpelier, vermontgolly.and the other one is in everett, washington. 
84	840	120174:6	but who  knows now.	0.0136363636363636	0.0177272727272727	0.0263636363636363	0.9418181818181818	who	0	that's where a camcorder would come in handy  true.well that sounds real neat.so you, you haven't been back to europe since then, huh?no,i always thought  i would  
85	192	65725:4	why  not an apprentice out to a, a company and learn from down on the bottom as a wood worker or, you know, just a technician 	0.0940909090909091	0.2422727272727272	0.2595454545454546	0.4036363636363635	why	0	but i'm just saying that even the differences, uh, is that, you know, some countries pay for students to go to, through college and etcetera.but here, it, you know, it's just up to high school.yeah.but see, we don't even push the fact  to the high school kids that there's other means of education  out there rather than college. to go either as an apprentice, which they, they do  in other countries.just  doing it, which i think  would bring the education back up. you know,uh-huh. 
86	120	175042:4	how do you feel about public schools 	0.2431818181818181	0.1259090909090909	0.5422727272727272	0.0886363636363636	how	0	 they don't, they don't really do that.so.wow.is it  formal policy that they said  they might test?yeah.okay,i'm here. 
87	421	115734:4	where did you all move from 	0.022	0.0155	0.955	0.0075	where	0	all right.and, uh,yeah, it just, we just moved down here a couple years ago,so,did you? 
88	297	158661:4	what do you think  mark?	0.1747619047619047	0.3514285714285714	0.2123809523809524	0.2614285714285714	what	0	uh-huh.and they have  to stand there,well what do you feel  about the, um, present situation in the mideast?well, it looks like it's just about as volatile as it usually is  
89	817	164724:4	how do you like it 	0.1395454545454545	0.1463636363636363	0.1604545454545454	0.5536363636363636	how	0	yeah, we have a lo-, well, we have, uh, dallas morning news which  is the big paper in dallas.uh-huh. we read, i read it pretty much from cover to cover.yeah. 
90	326	79923:23	so what was, what was the other question 	0.017	0.138	0.742	0.1025	what	0	up to a point,no, m-, yeah,.yeah.it's just  some of those women that  come up there  looking like arnold schwarzenegger's sister just doesn't get it.yeah, 
91	563	174968:16	wh-, what  happens if you were  to fail?	0.4063157894736842	0.2457894736842105	0.1763157894736842	0.171578947368421	what	0	so, uh, there's some noise on this end.i'm actually in a mall  callingsooh.you probably wondered, huh.but,yeah. 
92	530	122048:9	but. what else would  be an annoyance?	0.4768421052631579	0.3594736842105263	0.14	0.0231578947368421	what	1	i can't think, tha-,our kids in our neighborhood used  to bother me,but they've all gotten grown up nowuh,and we live in a neighborhood where there is not any little kids   to bother me, since mine are all grown up  
93	865	50678:4	what do you think  about the, uh, peace corps or public service commitment?	0.2242857142857142	0.1785714285714285	0.2838095238095238	0.3133333333333333	what	0	yeah,now my roomie, on the other hand, he is a power user. he's, he's looking now  to get rid  of his.he's got a three eighty-six and wants  to get a four eighty-six. you know, this kind of stuff.uh-huh. 
94	702	61506:9	well, how did he get out 	0.049047619047619	0.0628571428571428	0.888095238095238	0.0	how	0	uh-huh.yeah.the backyard, it's really big  too,  for him to run in  and stuff.that's why we couldn't understand why he would want  to get out  you know, because he's had all this room   to run in   and, but, 
95	488	144582:4	what do you think  about that?	0.1572222222222222	0.2816666666666667	0.4322222222222222	0.1288888888888889	what	0	uh-huh.so, i don't know, that, i think  that's,i'm not too a-, much against the, the passing out of the free syringes myself.uh-huh.i don't know, 
96	478	56684:21	now, wher-, where do you go when you go there  	0.5115789473684211	0.2584210526315789	0.1726315789473684	0.0573684210526315	where	0	is that right?and fact is,  we're going  to take a vacation this year.we're going  to go to new orleans, again.uh-huh.and, uh, we're only going down there for the food, though. 
97	253	70343:5	what else do you do  to your house?	0.4568421052631579	0.3447368421052632	0.0910526315789473	0.1073684210526315	what	0	and that stuff has been around since the beginning of time,that's true.that's true.my dad is a farmerso, i've heard him talk about that forever.i guess  it works,but, um, you have  to really wash your vegetables after thatso it won't make you sick. let's see 
98	451	55119:6	so who's  going  to beat them?	0.2210526315789474	0.0678947368421052	0.4663157894736842	0.2447368421052631	who	0	so, obviously though, do you think  they're going  to do anything in the playoffs  to make it to the super bowl this yearor who do you, who do you like  to do that this year?uh, noi don't think  the cowboys have got a chance.i think  they will probably win one or two more games than they did this year,and they'll get close to it.they'll probably get everybody's hopes up and blow it toward the end. 
